id_str,tweet_created_at,user_screen_name,user_id_str,user_statuses_count,user_favourites_count,user_protected,user_listed_count,user_following,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_created_at,tweet_language,text_,favorite_count,favorited,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,retweet_count,retweeted,text
'793547034032832512',Tue Nov 01 20:15:30 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@HappyHiker222 I'm sorry but we don't have this kind of information. Once deals or dates are available, they'll be on the website. ^RM",0,FALSE,HappyHiker222,7.94E+17,4442301695,0,FALSE,
'793563826884968448',Tue Nov 01 21:22:14 +0000 2016,HappyHiker222,4442301695,99,3,FALSE,0,FALSE,,,FALSE,3,41,Thu Dec 10 23:10:57 +0000 2015,en,@AmazonHelp  Where can I find RM?,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793565281130078208',Tue Nov 01 21:28:01 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@HappyHiker222 RM is a signature. Here's more information about Prime Day: https://t.co/E2EVZj7psZ. I hope this helps! ^SJ,0,FALSE,HappyHiker222,7.94E+17,4442301695,0,FALSE,@HappyHiker222 RM is a signature. Here's more information about Prime Day: https://t.co/E2EVZj7psZ. I hope this helps! ^SJ
'793566280309542913',Tue Nov 01 21:31:59 +0000 2016,HappyHiker222,4442301695,99,3,FALSE,0,FALSE,,,FALSE,3,41,Thu Dec 10 23:10:57 +0000 2015,en,@AmazonHelp  Thank you,0,FALSE,HappyHiker222,7.94E+17,4442301695,0,FALSE,
'793594604096544769',Tue Nov 01 23:24:32 +0000 2016,AmazonHelp,85741735,2225434,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@HappyHiker222 You're welcome! Let us know if we can help with anything else :) Have a great evening! ^SJ,0,FALSE,HappyHiker222,7.94E+17,4442301695,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793541871985233921',Tue Nov 01 19:55:00 +0000 2016,jaylen_jw,1485862291,5057,2183,FALSE,0,FALSE,Giving up is not an option when someone calls you mommy 👩‍👦‍👦💗💗,"Cherokee, NC",FALSE,136,154,Wed Jun 05 19:38:59 +0000 2013,en,The ebook I purchased @zaynmalik autobiography won't download 😢😞 #amazon,0,FALSE,,,,0,FALSE,
'793547161485058049',Tue Nov 01 20:16:01 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@jaylen_jw I'm sorry it's not downloading. Which device are you using? Do you get any error messages? ^VS,0,FALSE,jaylen_jw,7.94E+17,1485862291,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793541893208547329',Tue Nov 01 19:55:05 +0000 2016,gerar_p,294719044,162,155,FALSE,8,FALSE,,Ciudad Autónoma de Buenos Aire,FALSE,53,93,Sat May 07 16:55:59 +0000 2011,en,@amazon my account says there was internal problem. Internal error. Please Try again later. How can i resolve it,0,FALSE,amazon,,20793816,0,FALSE,
'793548795900530689',Tue Nov 01 20:22:31 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@gerar_p What kind of device are you using, also have you tried restarting your device? ^KN",0,FALSE,gerar_p,7.94E+17,294719044,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793542301440208897',Tue Nov 01 19:56:42 +0000 2016,LernerLion,468731640,12557,7898,FALSE,17,FALSE,"Brass playing cyclist geographer with a passion for the extension of kindness to all genders, cultures, and species.","London, England",FALSE,271,223,Thu Jan 19 21:12:44 +0000 2012,en,"@AmazonHelp hi, package (tracking no. Q68007579103) been out for delivery since 9:30 this morning but not arrived. Any clues? Thanks :)",0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793548544263200768',Tue Nov 01 20:21:31 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@LernerLion Orders can arrive up until 21:00. If it doesn't show up, please reach out via phone or chat here: https://t.co/qy3J24VGxb. ^LS",1,FALSE,LernerLion,7.94E+17,468731640,0,FALSE,"@LernerLion Orders can arrive up until 21:00. If it doesn't show up, please reach out via phone or chat here: https://t.co/qy3J24VGxb. ^LS"
,,,,,,,,,,,,,,,,,,,,,,,,
'793542459657752576',Tue Nov 01 19:57:20 +0000 2016,JoffHopkins,8408412,15277,2700,FALSE,39,FALSE,"👨‍👩‍👧‍👦 grumpy father
🗺️ map lover
📻 recovering broadcaster
🎓 Higher Education manager 🔣 I've no idea what this emoji means","Colchester, UK",FALSE,1426,1226,Fri Aug 24 16:28:09 +0000 2007,en,"@AmazonHelp hello! Despite being a Prime member, I've been charged for my Kindle First download - is this right?",0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793548311307382784',Tue Nov 01 20:20:35 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@JoffHopkins I'm sorry for the trouble! Has there been more that one Kindle First title downloaded today? ^KL,0,FALSE,JoffHopkins,7.94E+17,8408412,0,FALSE,
'793548514441572352',Tue Nov 01 20:21:23 +0000 2016,JoffHopkins,8408412,15277,2700,FALSE,39,FALSE,"👨‍👩‍👧‍👦 grumpy father
🗺️ map lover
📻 recovering broadcaster
🎓 Higher Education manager 🔣 I've no idea what this emoji means","Colchester, UK",FALSE,1426,1226,Fri Aug 24 16:28:09 +0000 2007,en,@AmazonHelp not on my account... I haven't had the issue in previous months.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793553812938166272',Tue Nov 01 20:42:27 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@JoffHopkins Please reach out via Phone/Chat so we can assist you in real time: https://t.co/qy3J24VGxb ^GL,0,FALSE,JoffHopkins,7.94E+17,8408412,0,FALSE,@JoffHopkins Please reach out via Phone/Chat so we can assist you in real time: https://t.co/qy3J24VGxb ^GL
,,,,,,,,,,,,,,,,,,,,,,,,
'793542659625349121',Tue Nov 01 19:58:08 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,So now @AmazonHelp is helping my hacker instead of helping me. Good job. 🙄 Why do you even have a help centre if you're of no help?,0,FALSE,,,,0,FALSE,
'793548795644616704',Tue Nov 01 20:22:30 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@CityOfPendragon Sorry, I'm not sure what you mean. What did we say when you spoke with us? ^LS",0,FALSE,CityOfPendragon,7.94E+17,518389533,0,FALSE,
'793557558132965376',Tue Nov 01 20:57:20 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,@AmazonHelp This. My email has always been dessi.claudi@gmail.com. ALWAYS. I have been hacked and someone is spendi… https://t.co/v4RHrQNLwQ,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793559955949445120',Tue Nov 01 21:06:51 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@CityOfPendragon Contact us at: https://t.co/JzP7hlA23B. Check your email, any account changes would have been verified via email. 1/2 ^SW",0,FALSE,CityOfPendragon,7.94E+17,518389533,0,FALSE,"@CityOfPendragon Contact us at: https://t.co/JzP7hlA23B. Check your email, any account changes would have been verified via email. 1/2 ^SW"
'793560245339553793',Tue Nov 01 21:08:00 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@CityOfPendragon You might want to contact your credit card issuer regarding any fraudulent charges. 2/2 ^SW,0,FALSE,CityOfPendragon,7.94E+17,518389533,0,FALSE,
'793563729950601216',Tue Nov 01 21:21:51 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,"@AmazonHelp I already contacted my bank and I am getting a new credit card, all the pending transactions I didn't m… https://t.co/wu33YCWRQ1",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793563914986463233',Tue Nov 01 21:22:35 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,"@AmazonHelp + hacked my Amazon account and changed my email address to the one they have created, I wouldn't receiv… https://t.co/5Ff5lAarke",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793564076924428288',Tue Nov 01 21:23:14 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,@AmazonHelp + because it would go to the new email from them selected. Which may also be why you can't find my acco… https://t.co/gSRWHKB2r0,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793564124726845440',Tue Nov 01 21:23:25 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,@AmazonHelp I feel like I am doing your job for you.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793568550380265477',Tue Nov 01 21:41:00 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@CityOfPendragon When you were in touch with us did you inform us that your email had been changed? ^GE,0,FALSE,CityOfPendragon,7.94E+17,518389533,0,FALSE,
'793571858738208776',Tue Nov 01 21:54:09 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,"@AmazonHelp No, because I was unaware it had been changed. You told me my email had been changed. Ugh.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793579845003407360',Tue Nov 01 22:25:53 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@CityOfPendragon Please contact us by phone &amp; escalate to a member of leadership to investigate this for you: https://t.co/cqKEL8IJni. ^CL,0,FALSE,CityOfPendragon,7.94E+17,518389533,0,FALSE,@CityOfPendragon Please contact us by phone &amp; escalate to a member of leadership to investigate this for you: https://t.co/cqKEL8IJni. ^CL
'793585350765608960',Tue Nov 01 22:47:46 +0000 2016,CityOfPendragon,518389533,24670,16568,FALSE,30,FALSE,"ɪ ʟᴏᴠᴇ ʏᴏᴜ, @shakethesoul. & ɪ’ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴜɴᴛɪʟ ɪ ᴅɪᴇ, & ɪғ ᴛʜᴇʀᴇ ɪs ᴀ ʟɪғᴇ ᴀғᴛᴇʀ ᴛʜᴀᴛ.. ɪ'ʟʟ ʟᴏᴠᴇ ʏᴏᴜ ᴛʜᴇɴ. ⠀ ⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀[ᴡʀɪᴛᴇʀ ᴏғ #ᴘᴇɴᴅʀᴀɢᴏɴ] ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀",I'd die for @OfMelancholia. ,FALSE,6832,308,Thu Mar 08 11:00:09 +0000 2012,en,@AmazonHelp Sure.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793542902865506305',Tue Nov 01 19:59:06 +0000 2016,TaRunMalHotra44,7.86213E+17,30,43,FALSE,0,FALSE,Religion wale column me hum bold and caps me hum #INDIAN likhte h  😎,"New Delhi, India",FALSE,4,146,Wed Oct 12 14:31:23 +0000 2016,en,@amazonIN  got the refund after escalating ..thanks,0,FALSE,amazonIN,,1282946089,0,FALSE,
'793557363366166532',Tue Nov 01 20:56:33 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@TaRunMalHotra44 Hey! Thanks for the update. Appreciate your patience. We hope to see you again soon. ^MM,0,FALSE,TaRunMalHotra44,7.94E+17,7.86213E+17,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793543146718294017',Tue Nov 01 20:00:04 +0000 2016,Adam3487,81000458,169359,211,FALSE,39,FALSE,"Die Hard Wrestling fan, Die hard Mariners Fan in New York",Long Island,FALSE,512,771,Fri Oct 09 01:56:21 +0000 2009,en,@amazon tell your delivery people to not leave packages in between doors.. There are front steps for a reason.,0,FALSE,amazon,,20793816,0,FALSE,
'793543288594784256',Tue Nov 01 20:00:37 +0000 2016,Adam3487,81000458,169359,211,FALSE,39,FALSE,"Die Hard Wrestling fan, Die hard Mariners Fan in New York",Long Island,FALSE,512,771,Fri Oct 09 01:56:21 +0000 2009,en,@amazon Also they park on the wrong side of the road..its called common sense.,0,FALSE,Adam3487,7.94E+17,81000458,0,FALSE,
'793549044509470720',Tue Nov 01 20:23:30 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@AdamItkin34 I'm sorry about this. Who was the carrier for this delivery? ^KH,0,FALSE,Adam3487,7.94E+17,81000458,0,FALSE,
'793549863606779908',Tue Nov 01 20:26:45 +0000 2016,Adam3487,81000458,169359,211,FALSE,39,FALSE,"Die Hard Wrestling fan, Die hard Mariners Fan in New York",Long Island,FALSE,512,771,Fri Oct 09 01:56:21 +0000 2009,en,"@AmazonHelp hiding my address but I know it wasn't USPS, FedEx or UPS so not sure who the carrier was https://t.co/urhwLB651H",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793543889349177346',Tue Nov 01 20:03:01 +0000 2016,domiow,578426523,803,2013,FALSE,0,FALSE,,,FALSE,93,661,Sat May 12 19:48:29 +0000 2012,en,@AmazonHelp not sure if there's anyone in my block of flats with this name https://t.co/3knQVFJ3PT,0,FALSE,AmazonHelp,,85741735,0,FALSE,@AmazonHelp not sure if there's anyone in my block of flats with this name https://t.co/3knQVFJ3PT
'793548796210847744',Tue Nov 01 20:22:31 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@domiow We'd like to look into this for you. Please contact us here: https://t.co/JzP7hlA23B. ^KH,0,FALSE,domiow,7.94E+17,578426523,0,FALSE,@domiow We'd like to look into this for you. Please contact us here: https://t.co/JzP7hlA23B. ^KH
,,,,,,,,,,,,,,,,,,,,,,,,
'793544055049166848',Tue Nov 01 20:03:40 +0000 2016,pripriii13,2847886928,278,175,FALSE,6,FALSE,UX Designer,"San Francisco, CA",FALSE,35,202,Wed Oct 08 21:11:59 +0000 2014,en,"Another day, another package I didn't receive from @amazon as promised. Whoever you're using for delivery services is no good. No good.",1,FALSE,,,,0,FALSE,
'793550040979607553',Tue Nov 01 20:27:27 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@pftrex I'm sorry for the trouble. When you have a moment, reach out to us here: https://t.co/hApLpMlfHN. ^RM",0,FALSE,pripriii13,7.94E+17,2847886928,0,FALSE,"@pftrex I'm sorry for the trouble. When you have a moment, reach out to us here: https://t.co/hApLpMlfHN. ^RM"
,,,,,,,,,,,,,,,,,,,,,,,,
'793544349850099712',Tue Nov 01 20:04:51 +0000 2016,yangfeng_ji,258080946,210,61,FALSE,8,FALSE,"Coffee, discourse, semantics, etc.","Atlanta, GA",FALSE,138,186,Sat Feb 26 22:44:38 +0000 2011,en,Got my @amazon package from a @USPS locker. The envelope was already opened and the stuff inside was gone. How this happened? https://t.co/1RUfuTEw1J,1,FALSE,,,,0,FALSE,Got my @amazon package from a @USPS locker. The envelope was already opened and the stuff inside was gone. How this happened? https://t.co/1RUfuTEw1J
'793550430974402563',Tue Nov 01 20:29:00 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@yangfeng_ji We'd like to look into this. Please reach out to us by phone/chat here: https://t.co/hApLpMlfHN ^RR,0,FALSE,yangfeng_ji,7.94E+17,258080946,0,FALSE,@yangfeng_ji We'd like to look into this. Please reach out to us by phone/chat here: https://t.co/hApLpMlfHN ^RR
,,,,,,,,,,,,,,,,,,,,,,,,
'793545248119070720',Tue Nov 01 20:08:25 +0000 2016,NamanVe28119514,2293516421,6,2,FALSE,0,FALSE,,,FALSE,1,13,Mon Jan 20 12:53:24 +0000 2014,en,It's been 2 days since I had received wny information on my order tracking id 180141831722 @amazonIN . Totally disgusted with you,0,FALSE,,,,0,FALSE,
'793558239560470528',Tue Nov 01 21:00:02 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@NamanVe28119514 Hey! Sorry for the trouble. Have you reported this to our support here: https://t.co/2t6DQoUmNZ for assistance? 1/2^MM,0,FALSE,NamanVe28119514,7.94E+17,2293516421,0,FALSE,@NamanVe28119514 Hey! Sorry for the trouble. Have you reported this to our support here: https://t.co/2t6DQoUmNZ for assistance? 1/2^MM
'793558369365790721',Tue Nov 01 21:00:33 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@NamanVe28119514 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2^MM",0,FALSE,NamanVe28119514,7.94E+17,2293516421,0,FALSE,
'793700310309101568',Wed Nov 02 06:24:34 +0000 2016,NamanVe28119514,2293516421,6,2,FALSE,0,FALSE,,,FALSE,1,13,Mon Jan 20 12:53:24 +0000 2014,en,@amazonIN I had checked it but there isn't any help provided by Amazon,0,FALSE,NamanVe28119514,7.94E+17,2293516421,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793545967840661504',Tue Nov 01 20:11:16 +0000 2016,EleanorKonik,3073354949,3400,2951,FALSE,35,FALSE,My #teacherlife is stuck in grade 6 social studies but I #amwriting #novels inspired by all eras of #history. I relax with my #garden and my #bulletjournal,"Essex, MD",FALSE,211,164,Thu Mar 05 20:38:39 +0000 2015,en,"@amazon DROPPED the ball today. Customer service rep sighed at me &amp; told me to ""just hang up,"" then call ""dropped"" on her supervisor. WTF!",0,FALSE,amazon,,20793816,0,FALSE,
'793550305224949765',Tue Nov 01 20:28:30 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@EleanorKonik I'm sorry to hear about your experience! We'd like to help you out, please contact us here: https://t.co/hApLpMlfHN. ^KH",0,FALSE,EleanorKonik,7.94E+17,3073354949,0,FALSE,"@EleanorKonik I'm sorry to hear about your experience! We'd like to help you out, please contact us here: https://t.co/hApLpMlfHN. ^KH"
'793552759706583040',Tue Nov 01 20:38:16 +0000 2016,EleanorKonik,3073354949,3400,2951,FALSE,35,FALSE,My #teacherlife is stuck in grade 6 social studies but I #amwriting #novels inspired by all eras of #history. I relax with my #garden and my #bulletjournal,"Essex, MD",FALSE,211,164,Thu Mar 05 20:38:39 +0000 2015,en,@AmazonHelp lol I did contact you guys. That's what got me so frustrated!,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793555611162214400',Tue Nov 01 20:49:35 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@EleanorKonik What was the issue you contacted us about and what options were given to you? ^EM,0,FALSE,EleanorKonik,7.94E+17,3073354949,0,FALSE,
'793558255423352832',Tue Nov 01 21:00:06 +0000 2016,EleanorKonik,3073354949,3400,2951,FALSE,35,FALSE,My #teacherlife is stuck in grade 6 social studies but I #amwriting #novels inspired by all eras of #history. I relax with my #garden and my #bulletjournal,"Essex, MD",FALSE,211,164,Thu Mar 05 20:38:39 +0000 2015,en,@AmazonHelp I just called back and explained to a nice lady who promised to kick the issue up to management. Earlier CS rep violated policy.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
